month,City,Air_code,State,Airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Cold,Fog,Hail,Precipitation,Rain,Snow,Storm,EventTotal,Avg_Severity,LocationLat,LocationLng,County,ZipCode
10,Laramie,LAR,WY,Laramie Regional,53,4,0.66,0,1.03,0,2.31,3,2,219,21,0,52,0,146,0,23,0,0,6,31,0,60,2.266666667,41.3165,-105.6729,Albany,82070
10,Laredo,LRD,TX,Laredo International,101,8,2.29,0.82,3.89,0,1,0,0,379,158,69,106,0,46,2,0,0,0,13,0,0,15,1.466666667,27.5437,-99.4616,Webb,78041
10,Las Vegas,LAS,NV,McCarran International,13234,1904,502.96,30.94,600.47,9.14,760.49,38,29,96736,25618,2981,24367,441,43329,0,0,0,0,0,0,1,1,4,36.0719,-115.1634,Clark,89119
10,Latrobe,LBE,PA,Arnold Palmer Regional,75,5,3,0,0,0,2,0,0,266,211,0,0,0,55,0,3,0,0,47,0,0,50,1.34,40.2759,-79.4048,Westmoreland,15650
10,Lewiston,LWS,ID,Lewiston Nez Perce County,62,1,0,0,1,0,0,0,0,19,0,0,19,0,0,0,6,0,0,22,0,0,28,1.607142857,46.3745,-117.0154,Nez Perce,83501
10,Lexington,LEX,KY,Blue Grass,393,42,16.71,1,12.07,0,12.22,3,1,2948,952,51,1082,0,863,0,6,0,0,48,1,0,55,1.618181818,38.0339,-84.6115,Fayette,40510
10,Lincoln,LNK,NE,Lincoln Airport,235,55,20.21,0.7,16.72,0,17.38,0,1,4319,2813,33,519,0,954,1,1,0,0,51,3,0,56,1.464285714,40.8478,-96.7647,Lancaster,68524
10,Little Rock,LIT,AR,Bill and Hillary Clinton Nat Adams Field,699,98,44.15,0.82,18.48,0.98,33.57,2,0,4551,2476,64,599,53,1359,0,6,0,0,20,0,0,26,1.576923077,34.7273,-92.2357,Pulaski,72206
10,Long Beach,LGB,CA,Long Beach Airport,1413,185,59.63,2.62,26.45,0,96.3,6,1,9505,2921,77,815,0,5692,0,11,0,0,0,0,0,11,2.545454545,33.8118,-118.1472,Los Angeles,90807
10,Los Angeles,LAX,CA,Los Angeles International,18398,2817,769.22,41.91,1041.2,10.69,953.96,115,29,163442,59602,3285,36723,683,63149,2,14,0,0,2,0,0,18,2.333333333,34.0235,-118.2912,Los Angeles,90007
10,Los Angeles,LAX,CA,Los Angeles International,18398,2817,769.22,41.91,1041.2,10.69,953.96,115,29,163442,59602,3285,36723,683,63149,0,10,0,0,4,0,0,14,1.857142857,33.9382,-118.3865,Los Angeles,90045
10,Louisville,SDF,KY,Louisville Muhammad Ali International,857,94,42.76,1.09,17.01,1,32.13,1,0,3814,2067,25,415,40,1267,0,3,0,0,59,0,0,62,1.564516129,38.228,-85.6637,Jefferson,40205
10,Lubbock,LBB,TX,Lubbock Preston Smith International,361,51,17.38,0.19,10.89,0,22.54,1,0,2966,876,11,950,0,1129,0,2,0,1,15,0,0,18,1.166666667,33.6637,-101.8206,Lubbock,79403
10,Manchester,MHT,NH,Manchester-Boston Regional,595,74,22.93,1.36,10.82,0,38.89,6,0,3425,1211,68,310,0,1836,0,7,0,0,54,0,0,61,1.803278689,42.9296,-71.4356,Rockingham,3103
10,Medford,MFR,OR,Rogue Valley International - Medford,366,52,17.17,0.96,9.9,0,23.97,6,1,3769,1480,46,303,0,1940,0,7,0,0,15,0,0,22,1.909090909,42.375,-122.877,Jackson,97504
10,Melbourne,MLB,FL,Melbourne International,118,9,3.89,1.68,1.31,0,2.12,0,0,199,92,32,30,0,45,0,7,0,2,108,0,0,117,1.615384615,28.0997,-80.6356,Brevard,32901
10,Memphis,MEM,TN,Memphis International,1282,168,71.48,3.67,39.51,1,52.33,3,0,8228,4221,91,1115,25,2776,0,1,0,2,34,0,0,37,1.567567568,35.0564,-89.9863,Shelby,38118
10,Meridian,MEI,MS,Key Field,93,25,5.28,0,7.84,0.13,11.75,2,0,1712,352,0,338,3,1019,0,7,0,0,40,0,0,47,1.659574468,32.3347,-88.7511,Lauderdale,39307
10,Meridian,MEI,MS,Key Field,93,25,5.28,0,7.84,0.13,11.75,2,0,1712,352,0,338,3,1019,0,7,0,0,25,0,0,32,1.71875,32.5521,-88.5556,Lauderdale,39309
10,Miami,MIA,FL,Miami International,5491,790,281.84,14.73,286.82,3.14,203.47,62,21,45451,17891,709,9625,145,17081,0,0,0,5,87,0,0,92,1.434782609,25.788,-80.3169,Miami-Dade,33122
10,Miami,MIA,FL,Miami International,5491,790,281.84,14.73,286.82,3.14,203.47,62,21,45451,17891,709,9625,145,17081,8,2,0,4,65,0,0,79,1.734177215,25.6423,-80.4347,Miami-Dade,33186
10,Milwaukee,MKE,WI,General Mitchell International,2302,341,132.5,7.08,71.89,0.41,129.13,10,9,20931,10414,368,2309,7,7833,0,1,0,0,57,2,0,60,1.25,42.955,-87.9044,Milwaukee,53207
10,Milwaukee,MKE,WI,General Mitchell International,2302,341,132.5,7.08,71.89,0.41,129.13,10,9,20931,10414,368,2309,7,7833,0,2,1,0,40,0,0,43,1.162790698,43.1096,-88.0305,Milwaukee,53225
10,Minneapolis,MSP,MN,Minneapolis-St Paul International,12064,1289,348.8,24.15,418.81,3.38,493.86,26,24,87342,36251,2133,13252,481,35225,1,2,0,0,30,1,0,34,1.264705882,45.1426,-93.2127,Anoka,55449
10,Minneapolis,MSP,MN,Minneapolis-St Paul International,12064,1289,348.8,24.15,418.81,3.38,493.86,26,24,87342,36251,2133,13252,481,35225,0,12,0,0,35,8,0,55,1.654545455,45.0625,-93.3508,Hennepin,55429
10,Minneapolis,MSP,MN,Minneapolis-St Paul International,12064,1289,348.8,24.15,418.81,3.38,493.86,26,24,87342,36251,2133,13252,481,35225,0,3,0,0,55,7,0,65,1.261538462,44.8854,-93.2313,Hennepin,55450
10,Minot,MOT,ND,Minot International,146,29,6.89,0,12.18,0,9.93,2,0,1459,504,0,281,0,674,0,4,0,0,7,5,0,16,1.625,48.252,-101.2689,Ward,58703
10,Missoula,MSO,MT,Missoula International,208,21,6.07,0.72,6.61,0,7.6,0,1,1046,307,21,188,0,530,3,19,0,0,31,7,0,60,1.983333333,46.9208,-114.0925,Missoula,59808
10,Mobile,MOB,AL,Mobile Regional,194,16,5.31,2.2,5.42,0,3.07,2,1,1714,281,122,1169,0,142,0,6,0,2,78,0,0,86,1.825581395,30.6268,-88.0681,Mobile,36615
10,Mobile,MOB,AL,Mobile Regional,194,16,5.31,2.2,5.42,0,3.07,2,1,1714,281,122,1169,0,142,3,11,0,0,81,0,2,97,1.907216495,30.6883,-88.2456,Mobile,36608
10,Monroe,MLU,LA,Monroe Regional,217,40,20.73,1,3.86,0,14.41,0,0,5165,2871,53,114,0,2127,0,7,0,0,11,0,1,19,1.736842105,32.5156,-92.0299,Ouachita,71203
10,Monterey,MRY,CA,Monterey Regional,206,43,9.6,0.76,9.58,0,23.06,9,3,3181,858,22,443,0,1858,0,20,0,0,5,0,0,25,2.52,36.5905,-121.8487,Monterey,93940
10,Monterey,MRY,CA,Monterey Regional,206,43,9.6,0.76,9.58,0,23.06,9,3,3181,858,22,443,0,1858,0,26,0,0,5,0,0,31,2.935483871,36.6005,-121.8714,Monterey,93943
10,Montgomery,MGM,AL,Montgomery Regional,168,36,14.96,1,5.99,0,14.06,0,0,3868,2839,82,185,0,762,0,9,0,0,70,0,0,79,1.544303797,32.3829,-86.3658,Montgomery,36112
10,Mosinee,CWA,WI,Central Wisconsin,57,9,5.94,0,1.79,0,1.27,1,0,335,257,0,43,0,35,1,6,0,0,36,7,0,50,1.44,44.7794,-89.671,Marathon,54455
10,Myrtle Beach,MYR,SC,Myrtle Beach International,625,49,16.1,2.22,16.38,0.56,13.74,4,1,3065,936,93,1077,26,933,1,0,0,1,35,0,0,37,1.648648649,33.6797,-78.9283,Horry,29577
10,Nantucket,ACK,MA,Nantucket Memorial,39,10,2.28,2.82,4.44,0,0.46,1,0,673,99,317,237,0,20,0,14,0,0,43,0,4,61,2.081967213,41.253,-70.061,Nantucket,2554
10,Nashville,BNA,TN,Nashville International,5012,701,246.7,8.94,147.98,2.2,295.18,12,3,36560,13973,1795,4493,101,16198,0,6,0,0,33,0,0,39,1.564102564,36.1189,-86.6892,Davidson,37217
10,New Orleans,MSY,LA,Louis Armstrong New Orleans International,4075,628,239.51,10.2,164.72,1.95,211.63,23,3,28711,11423,676,5116,46,11450,7,4,0,3,17,0,0,31,2.161290323,29.9333,-90.1333,Orleans,70118
10,New Orleans,MSY,LA,Louis Armstrong New Orleans International,4075,628,239.51,10.2,164.72,1.95,211.63,23,3,28711,11423,676,5116,46,11450,2,6,0,1,53,0,0,62,1.838709677,30.0494,-90.0289,Orleans,70126
10,New Orleans,MSY,LA,Louis Armstrong New Orleans International,4075,628,239.51,10.2,164.72,1.95,211.63,23,3,28711,11423,676,5116,46,11450,2,3,0,7,35,0,0,47,1.574468085,29.9526,-90.0826,Orleans,70112
10,New York,JFK,NY,John F. Kennedy International,7577,1752,264.09,20.11,1126.16,5.07,336.58,121,20,167650,24836,2811,108696,341,30966,0,0,0,127,58,0,0,185,1.07027027,40.7012,-74.009,New York,10004
10,New York,JFK,NY,John F. Kennedy International,7577,1752,264.09,20.11,1126.16,5.07,336.58,121,20,167650,24836,2811,108696,341,30966,0,7,0,0,44,0,0,51,1.588235294,40.779,-73.9692,New York,10024
10,New York,LGA,NY,LaGuardia,8223,1684,370.59,34.4,845.52,6.51,426.99,144,22,120248,28653,2291,56066,427,32811,0,0,0,127,58,0,0,185,1.07027027,40.7012,-74.009,New York,10004
10,New York,LGA,NY,LaGuardia,8223,1684,370.59,34.4,845.52,6.51,426.99,144,22,120248,28653,2291,56066,427,32811,0,7,0,0,44,0,0,51,1.588235294,40.779,-73.9692,New York,10024
10,Newark,EWR,NJ,Newark Liberty International,9877,2428,334.14,44.5,1627.43,1.19,420.75,159,6,169489,26333,4517,107457,90,31092,0,0,0,0,52,0,0,52,1.307692308,40.6827,-74.1693,Union,7114
10,Niagara Falls,IAG,NY,Niagara Falls International,22,2,1,0,0.18,0,0.82,0,0,79,29,0,9,0,41,2,11,0,0,44,0,0,57,1.719298246,43.1083,-78.9382,Niagara,14304
10,Norfolk,ORF,VA,Norfolk International,1082,141,54.97,2,30.16,0,53.87,7,0,9430,4388,116,1819,0,3107,0,3,0,1,44,0,0,48,1.416666667,36.9375,-76.2893,Norfolk,23511
10,Oakland,OAK,CA,Metropolitan Oakland International,4465,589,188.84,2.64,94.24,0.46,302.83,41,5,25828,9059,99,2986,9,13675,0,22,0,0,3,0,0,25,1.96,37.7178,-122.2329,Alameda,94621
10,Oklahoma City,OKC,OK,Will Rogers World,1302,190,81.47,1.54,46.86,0.78,59.35,0,1,8232,3571,82,1648,18,2913,0,0,0,1,31,0,1,33,1.696969697,35.3886,-97.6003,Oklahoma,73159
10,Omaha,OMA,NE,Eppley Airfield,1644,219,77.49,3.93,48.84,0,88.76,6,1,12049,5209,196,1698,0,4946,0,11,0,1,81,1,0,94,1.436170213,41.4148,-96.109,Washington,68142
10,Omaha,OMA,NE,Eppley Airfield,1644,219,77.49,3.93,48.84,0,88.76,6,1,12049,5209,196,1698,0,4946,1,1,0,0,79,1,0,82,1.231707317,41.196,-96.1123,Douglas,68137
10,Omaha,OMA,NE,Eppley Airfield,1644,219,77.49,3.93,48.84,0,88.76,6,1,12049,5209,196,1698,0,4946,0,2,0,0,52,2,0,56,1.339285714,41.3119,-95.9018,Douglas,68110
10,Ontario,ONT,CA,Ontario International,1850,276,96.25,1.65,36.34,0.83,140.93,17,0,13462,4970,42,1062,15,7373,0,60,0,0,0,0,0,60,2.166666667,33.9753,-117.6361,San Bernardino,91710
10,Ontario,ONT,CA,Ontario International,1850,276,96.25,1.65,36.34,0.83,140.93,17,0,13462,4970,42,1062,15,7373,0,10,0,0,1,0,0,11,2.636363636,34.0532,-117.5768,San Bernardino,91761
10,Orlando,MCO,FL,Orlando International,10228,1512,500.74,19.11,462.16,6,523.99,83,9,82001,27383,1003,15440,391,37784,0,0,0,0,56,0,0,56,1.25,28.4183,-81.3241,Orange,32827
10,Orlando,MCO,FL,Orlando International,10228,1512,500.74,19.11,462.16,6,523.99,83,9,82001,27383,1003,15440,391,37784,0,0,0,0,9,0,1,10,1.3,28.5465,-81.3354,Orange,32803
10,Orlando,MCO,FL,Orlando International,10228,1512,500.74,19.11,462.16,6,523.99,83,9,82001,27383,1003,15440,391,37784,0,1,0,0,127,0,0,128,1.1640625,28.615,-80.6945,Brevard,32815
10,Panama City,ECP,FL,Northwest Florida Beaches International,340,45,21.08,1.96,8.69,0,13.26,0,2,2074,1091,222,235,0,526,1,8,0,0,33,0,0,42,2.119047619,30.349,-85.788,Bay,32409
10,Panama City,ECP,FL,Northwest Florida Beaches International,340,45,21.08,1.96,8.69,0,13.26,0,2,2074,1091,222,235,0,526,2,3,0,0,66,0,0,71,1.281690141,30.0644,-85.5637,Bay,32403
10,Panama City,ECP,FL,Northwest Florida Beaches International,340,45,21.08,1.96,8.69,0,13.26,0,2,2074,1091,222,235,0,526,1,17,0,1,33,0,0,52,1.826923077,30.0333,-85.5333,Bay,32403
10,Pellston,PLN,MI,Pellston Regional Airport of Emmet County,63,8,3.37,0,3.36,0.05,1.23,3,8,434,315,0,73,1,45,0,2,0,0,71,1,0,74,1.337837838,45.5644,-84.7929,Emmet,49769
10,Pensacola,PNS,FL,Pensacola International,413,53,19.37,4.15,8.21,0,21.26,13,1,2880,855,620,302,0,1103,0,2,0,0,40,0,2,44,1.454545455,30.3564,-87.3233,Escambia,32508
10,Pensacola,PNS,FL,Pensacola International,413,53,19.37,4.15,8.21,0,21.26,13,1,2880,855,620,302,0,1103,0,12,0,0,60,0,0,72,1.861111111,30.4781,-87.1869,Escambia,32504
10,Peoria,PIA,IL,General Downing - Peoria International,270,69,25.2,2.68,7.92,0,33.2,0,0,5712,2940,238,331,0,2203,1,3,0,1,60,1,0,66,1.515151515,40.6675,-89.6839,Peoria,61607
10,Philadelphia,PHL,PA,Philadelphia International,6077,939,287.69,18.55,348.29,3.94,280.55,25,3,50040,16793,866,12823,233,19325,0,3,0,1,50,0,0,54,1.444444444,39.8733,-75.2268,Delaware,19153
10,Philadelphia,PHL,PA,Philadelphia International,6077,939,287.69,18.55,348.29,3.94,280.55,25,3,50040,16793,866,12823,233,19325,0,5,0,0,47,0,0,52,1.711538462,40.0789,-75.0134,Philadelphia,19114
10,Phoenix,PHX,AZ,Phoenix Sky Harbor International,12555,1489,486.24,17.47,361.2,5.09,618.99,72,12,76369,31608,927,10218,184,33432,1,3,0,0,0,0,0,4,2.5,33.6903,-112.0662,Maricopa,85024
10,Pittsburgh,PIT,PA,Pittsburgh International,2391,312,130.66,1.79,48.35,2,129.2,7,0,17610,8423,94,1701,127,7265,0,2,0,2,48,0,0,52,1.288461538,40.4814,-80.2083,Allegheny,15231
10,Plattsburgh,PBG,NY,Plattsburgh International,9,1,0.24,0,0.03,0,0.73,0,0,33,8,0,1,0,24,0,5,0,0,30,0,0,35,1.8,44.6509,-73.4681,Clinton,12903
10,Pocatello,PIH,ID,Pocatello Regional,89,5,3.51,0,1,0,0.49,0,0,146,101,0,29,0,16,0,0,0,0,13,10,1,24,1.291666667,42.9203,-112.5711,Power,83204
10,Portland,PDX,OR,Portland International,5651,828,226.25,6.59,215.22,3.32,376.63,64,12,45421,13513,546,6621,125,24616,0,15,0,0,59,0,0,74,1.581081081,45.5958,-122.6092,Multnomah,97218
10,Portland,PWM,ME,Portland International Jetport,451,53,25.26,1.27,7.07,0,19.4,6,0,2566,1116,36,239,0,1175,1,12,0,1,44,0,0,58,1.913793103,43.6424,-70.3044,Cumberland,4102
10,Rapid City,RAP,SD,Rapid City Regional,328,33,14.63,0,7.9,0.17,10.29,1,1,1847,833,0,424,4,586,0,2,0,0,13,2,8,25,2.24,44.0459,-103.0544,Pennington,57703
10,Rapid City,RAP,SD,Rapid City Regional,328,33,14.63,0,7.9,0.17,10.29,1,1,1847,833,0,424,4,586,0,4,0,0,47,15,11,77,1.558441558,44.0727,-103.2108,Pennington,57701
10,Redding,RDD,CA,Redding Municipal,88,16,3.48,0,3.36,0,9.15,5,1,1240,374,0,125,0,741,0,6,0,0,4,0,0,10,1.7,40.5146,-122.2977,Shasta,96002
10,Reno,RNO,NV,Reno/Tahoe International,1365,197,69.4,0,42.08,0,85.52,8,1,9686,3994,0,1292,0,4400,0,0,0,0,3,0,0,3,1.333333333,39.5078,-119.7682,Washoe,89502
10,Reno,RNO,NV,Reno/Tahoe International,1365,197,69.4,0,42.08,0,85.52,8,1,9686,3994,0,1292,0,4400,0,2,0,0,5,3,1,11,1.727272727,39.6682,-119.8764,Washoe,89506
10,Rhinelander,RHI,WI,Rhinelander/Oneida County,62,7,1,0,1.39,0,4.61,1,1,996,698,0,35,0,263,0,5,0,0,65,26,0,96,1.302083333,45.6317,-89.4822,Oneida,54501
10,Richmond,RIC,VA,Richmond International,1496,260,104.77,3.78,45.66,0.16,105.62,8,0,19872,10929,158,1780,11,6994,0,5,0,2,44,0,0,51,1.607843137,37.5115,-77.3234,Henrico,23250
10,Roanoke,ROA,VA,Roanoke Blacksburg Regional Woodrum Field,57,7,5.3,0,1.7,0,0,0,0,229,170,0,59,0,0,1,4,0,1,36,0,0,42,1.642857143,37.3169,-79.9742,Roanoke City,24019
10,Rochester,ROC,NY,Greater Rochester International,637,100,41.91,1.37,14.73,0,41.99,11,1,5676,2127,150,520,0,2879,0,1,0,0,43,0,1,45,1.533333333,43.1167,-77.6767,Monroe,14624
10,Rochester,RST,MN,Rochester International,261,45,18.03,0.59,8.98,0,17.41,2,0,4271,2171,10,397,0,1693,9,0,0,2,0,0,0,11,3.454545455,44.0206,-92.4829,Olmsted,55902
10,Rochester,RST,MN,Rochester International,261,45,18.03,0.59,8.98,0,17.41,2,0,4271,2171,10,397,0,1693,0,3,0,1,62,9,0,75,1.373333333,43.9042,-92.4917,Olmsted,55902
10,Rock Springs,RKS,WY,Southwest Wyoming Regional,58,7,1.97,0,0.4,0,4.63,0,0,426,281,0,30,0,115,0,1,0,0,4,7,0,12,1.25,41.5945,-109.0528,Sweetwater,82901
10,Roswell,ROW,NM,Roswell International Air Center,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,21,1.857142857,33.3074,-104.5082,Chaves,88203
10,Sacramento,SMF,CA,Sacramento International,4063,604,173.62,5.65,122.9,1.63,300.2,24,5,27951,7835,188,3651,35,16242,4,8,0,0,1,0,0,13,2.538461538,38.5067,-121.496,Sacramento,95822
10,Sacramento,SMF,CA,Sacramento International,4063,604,173.62,5.65,122.9,1.63,300.2,24,5,27951,7835,188,3651,35,16242,0,7,0,0,3,0,0,10,1.8,38.7007,-121.5948,Sacramento,95837
10,Salt Lake City,SLC,UT,Salt Lake City International,9323,891,281.79,14.47,205.38,1.72,387.64,18,10,59643,25446,968,7671,31,25527,1,4,0,0,6,0,0,11,1.818181818,40.7707,-111.965,Salt Lake,84116
10,San Angelo,SJT,TX,San Angelo Regional/Mathis Field,65,12,4.68,0,0.02,0,7.3,0,0,1738,1326,0,3,0,409,0,0,0,1,11,0,0,12,1.5,31.3514,-100.4939,Tom Green,76904
10,San Antonio,SAT,TX,San Antonio International,2916,364,141.71,7.36,82.76,2,130.17,3,1,19202,9249,674,2411,36,6832,0,0,0,0,9,0,0,9,1,29.5337,-98.4698,Bexar,78216
10,San Antonio,SAT,TX,San Antonio International,2916,364,141.71,7.36,82.76,2,130.17,3,1,19202,9249,674,2411,36,6832,0,1,0,0,19,0,0,20,1.25,29.3389,-98.4717,Bexar,78214
10,San Diego,SAN,CA,San Diego International,7181,969,312.82,18.1,222.11,1.01,414.94,56,8,46312,15589,1424,7388,31,21880,0,28,0,0,4,0,0,32,2.5,32.8157,-117.1396,San Diego,92123
10,San Diego,SAN,CA,San Diego International,7181,969,312.82,18.1,222.11,1.01,414.94,56,8,46312,15589,1424,7388,31,21880,0,6,0,0,1,0,0,7,3,32.8645,-117.1366,San Diego,92145
10,San Diego,SAN,CA,San Diego International,7181,969,312.82,18.1,222.11,1.01,414.94,56,8,46312,15589,1424,7388,31,21880,0,11,0,0,3,0,0,14,2.5,32.6922,-117.2098,San Diego,92135
10,San Diego,SAN,CA,San Diego International,7181,969,312.82,18.1,222.11,1.01,414.94,56,8,46312,15589,1424,7388,31,21880,0,6,0,0,3,0,0,9,2.555555556,32.7339,-117.1845,San Diego,92101
10,San Diego,SAN,CA,San Diego International,7181,969,312.82,18.1,222.11,1.01,414.94,56,8,46312,15589,1424,7388,31,21880,1,22,0,0,2,0,0,25,2.88,32.5723,-116.9802,San Diego,92154
10,San Francisco,SFO,CA,San Francisco International,15583,3859,553.95,56.72,2287.33,4.59,956.4,364,46,326093,42438,4443,203349,159,75704,0,7,0,0,2,0,0,9,1.888888889,37.6196,-122.3656,San Mateo,94128
10,San Jose,SJC,CA,Norman Y. Mineta San Jose International,4524,659,167.14,8.04,142.4,0.05,341.36,32,4,29156,7984,1163,3832,2,16175,2,5,0,0,0,0,1,8,2.75,37.3329,-121.8198,Santa Clara,95122
10,San Jose,SJC,CA,Norman Y. Mineta San Jose International,4524,659,167.14,8.04,142.4,0.05,341.36,32,4,29156,7984,1163,3832,2,16175,0,15,0,0,3,0,0,18,2,37.3594,-121.9244,Santa Clara,95110
10,San Luis Obispo,SBP,CA,San Luis County Regional,271,75,20.59,1.26,18,0,35.15,4,2,5807,2599,126,640,0,2442,0,10,0,0,4,0,0,14,2.714285714,35.2368,-120.642,San Luis Obispo,93401
10,Santa Fe,SAF,NM,Santa Fe Municipal,123,12,5.39,0,1.36,0,5.25,0,0,598,362,0,37,0,199,1,2,0,1,11,0,0,15,1.733333333,35.611,-106.0957,Santa Fe,87507
10,Savannah,SAV,GA,Savannah/Hilton Head International,677,98,47.69,4.72,14.13,0,31.46,5,0,6273,3304,245,501,0,2223,2,1,0,0,71,0,0,74,1.175675676,32.01,-81.1457,Chatham,31409
10,Seattle,SEA,WA,Seattle/Tacoma International,11685,1813,405.02,38.31,823.01,3.5,543.16,91,19,97073,27665,2713,29818,109,36768,6,9,0,0,26,0,0,41,2.024390244,47.5455,-122.3147,King,98108
10,Seattle,SEA,WA,Seattle/Tacoma International,11685,1813,405.02,38.31,823.01,3.5,543.16,91,19,97073,27665,2713,29818,109,36768,0,10,0,0,58,0,0,68,1.529411765,47.4447,-122.3144,King,98148
10,Shreveport,SHV,LA,Shreveport Regional,367,68,30.32,0.22,9.78,0,27.69,0,2,4978,2443,18,394,0,2123,4,2,0,0,17,0,0,23,1.782608696,32.5425,-93.7447,Bossier,71107
10,Shreveport,SHV,LA,Shreveport Regional,367,68,30.32,0.22,9.78,0,27.69,0,2,4978,2443,18,394,0,2123,1,3,0,0,12,0,0,16,1.5,32.4469,-93.8242,Caddo,71109
10,Sioux Falls,FSD,SD,Joe Foss Field,378,45,14.57,1.19,13.1,0,16.14,0,8,3189,1596,25,563,0,1005,0,1,0,0,45,7,0,53,1.264150943,43.5769,-96.7536,Minnehaha,57104
10,South Bend,SBN,IN,South Bend International,498,89,31.67,2.72,12.7,0,41.91,4,0,6868,3351,166,372,0,2979,2,1,0,2,74,0,0,79,1.594936709,41.7072,-86.3164,St. Joseph,46628
10,Spokane,GEG,WA,Spokane International,1081,177,55.43,2.57,67.63,1,50.37,13,3,7918,2882,236,1959,65,2776,0,11,0,0,19,1,1,32,1.875,47.6214,-117.5278,Spokane,99224
10,Spokane,GEG,WA,Spokane International,1081,177,55.43,2.57,67.63,1,50.37,13,3,7918,2882,236,1959,65,2776,0,20,0,0,17,0,0,37,2.567567568,47.6828,-117.3226,Spokane,99212
10,Springfield,SGF,MO,Springfield-Branson National,277,46,20.15,0.7,12.34,0,12.79,2,0,3015,1701,66,315,0,933,0,8,0,0,25,0,0,33,1.909090909,37.2457,-93.3886,Greene,65803
10,Springfield,SPI,IL,Abraham Lincoln Capital,89,11,5.4,1,2.07,0,2.53,0,0,615,329,30,87,0,169,0,9,0,0,63,4,0,76,1.5,39.8453,-89.684,Sangamon,62707
10,State College,SCE,PA,University Park,152,19,14.24,0,0.53,0,4.23,1,1,1294,1109,0,25,0,160,0,4,0,0,23,0,0,27,1.518518519,40.8534,-77.8401,Centre,16803
10,Syracuse,SYR,NY,Syracuse Hancock International,699,106,43.98,1.48,20.37,0,40.18,9,0,6566,3027,94,812,0,2633,0,6,1,1,64,0,1,73,1.479452055,43.1111,-76.1038,Onondaga,13212
10,Tallahassee,TLH,FL,Tallahassee International,173,19,13.69,0.08,2.34,0,2.89,0,0,753,609,2,68,0,74,0,12,0,0,37,0,0,49,1.795918367,30.3935,-84.3513,Leon,32310
10,Tampa,TPA,FL,Tampa International,5334,763,281.19,11.43,183.1,2.74,284.55,23,5,39063,15263,607,5931,238,17024,4,2,0,0,47,0,0,53,1.358490566,27.8493,-82.5212,Hillsborough,33621
10,Tampa,TPA,FL,Tampa International,5334,763,281.19,11.43,183.1,2.74,284.55,23,5,39063,15263,607,5931,238,17024,0,0,0,1,29,0,0,30,1.366666667,27.9633,-82.54,Hillsborough,33607
10,Tampa,TPA,FL,Tampa International,5334,763,281.19,11.43,183.1,2.74,284.55,23,5,39063,15263,607,5931,238,17024,17,2,0,0,26,0,0,45,2.333333333,27.9152,-82.4518,Hillsborough,33606
10,Tampa,TPA,FL,Tampa International,5334,763,281.19,11.43,183.1,2.74,284.55,23,5,39063,15263,607,5931,238,17024,1,15,0,0,42,0,0,58,1.896551724,28.0198,-82.3415,Hillsborough,33610
10,Traverse City,TVC,MI,Cherry Capital,243,43,17.71,1.95,9.72,0,13.62,3,2,3104,1386,130,310,0,1278,0,1,2,0,65,3,0,71,1.352112676,44.739,-85.5679,Grand Traverse,49686
10,Trenton,TTN,NJ,Trenton Mercer,171,31,8.06,0.08,3.87,0,18.98,1,1,2685,444,22,241,0,1978,0,3,0,0,50,0,0,53,1.603773585,40.2768,-74.8159,Mercer,8628
10,Tucson,TUS,AZ,Tucson International,1273,223,75.19,3.13,58.6,0,86.08,2,1,9426,3941,141,1591,0,3753,4,5,0,0,1,0,0,10,2.9,32.1667,-110.8833,Pima,85707
10,Tucson,TUS,AZ,Tucson International,1273,223,75.19,3.13,58.6,0,86.08,2,1,9426,3941,141,1591,0,3753,1,0,0,0,0,0,1,2,4,32.1422,-111.1746,Pima,85735
10,Tucson,TUS,AZ,Tucson International,1273,223,75.19,3.13,58.6,0,86.08,2,1,9426,3941,141,1591,0,3753,0,1,0,0,0,0,0,1,2,32.1315,-110.9564,Pima,85706
10,Tulsa,TUL,OK,Tulsa International,1211,162,70.45,5.12,33.38,0,53.05,2,1,7340,3337,366,1215,0,2422,1,3,0,0,51,0,0,55,1.618181818,36.0425,-95.99,Tulsa,74132
10,Tulsa,TUL,OK,Tulsa International,1211,162,70.45,5.12,33.38,0,53.05,2,1,7340,3337,366,1215,0,2422,0,1,0,0,53,0,0,54,1.574074074,36.1984,-95.8881,Tulsa,74115
10,Twin Falls,TWF,ID,Joslin Field - Magic Valley Regional,88,4,1.32,0,2.68,0,0,0,0,169,114,0,55,0,0,0,8,0,0,12,3,0,23,1.391304348,42.4785,-114.4774,Twin Falls,83301
10,Waterloo,ALO,IA,Waterloo Regional,58,13,4.9,0.56,1.39,0,6.16,0,0,1353,958,10,61,0,324,0,4,0,0,56,5,0,65,1.446153846,42.5544,-92.4013,Black Hawk,50703
10,Wichita,ICT,KS,Wichita Dwight D Eisenhower National,657,115,40.89,3.87,36.75,0,33.5,1,0,6871,2513,1227,1277,0,1854,0,6,0,0,38,0,0,44,1.522727273,37.7497,-97.2191,Sedgwick,67226
